id,premise,hypothesis,lang_abv,language,label
111b3f03d3,"This is a rocky area, a farmer named Laver hid among the boulders wanting to kill",Lover escaped justice to save life,ru,Russian,1
c927a533c1,Lord Julian said it was for me. With the intention of giving freedom to Ms. Bishop from all interference on the part of the pirates. I will continue my journey to Arabella until we reach Port Royal.,Lord Julian is at Rabella hoping to arrange a smooth journey for the Bishop.,th,Thai,0
2ac8dbf741,"Nancy Griffin writes in Hollywood Strikes Back that Michael Eisner extended an olive branch to old friend Mike Ovitz, but Ovitz refused to accept it.",Mike Ovitz and Michael Eisner have been best friends and business partners their entire lives.,vi,Vietnamese,2
fb35600100,"Absolutely, and I felt so flattered until she told me the company she was at.",I don't like the friend she's with.,th,Thai,1
2b2c514d41,The generators had to be stopped to ensure safety elevators stopped,Generators could overheat causing fire,fr,French,1
089eff2e68,Your requirements modest size complexity,Documentation less white space,es,Spanish,1
233651ec2c,I guess it's after your kind of fashion.,I think it's like you.,hi,Hindi,0
63f3ed3b75,State the basis on which you judge the reliability of the data to be uncertain.,The data files totaled a hundred megabytes,tr,Turkish,1
8371050d5f,He's old enough to be a father,He older,fr,French,0
a9f389256d,And we've been doing it for over 85 years.,We have been celebrating our history every year for over 85 years.,bg,Bulgarian,1
9826db630d,To Become a Customer-Focused Partner That Creates Value in Business Results,To be successful partners must focus on customers,tr,Turkish,1
7449ec003c,"The universal order of the pursuit of the nature of happiness, held in the Declaration, provides an organic way of defining the rules of law.",The declaration says that you should seek wealth.,sw,Swahili,2
6b3723fd58,Your support Goodwill will provide vocational training service placement help poor Indiana find meaningful jobs,Central Indiana people never receive job training,es,Spanish,2
2671150ecf,One of the devastating consequences of heart disease is irreversible damage to the heart muscle,Heart disease affects millions of people every year,el,Greek,1
56adb1aeb3,We ask for gift 1000 all graduates,We only target current students,fr,French,2
932a4dcde4,"They said, we're paying for a place for you to stay.",They are paying for the accommodation.,hi,Hindi,0
ad3a3e8291,The total system energy would be reduced if dipoles changed orientation toward the ground.,It takes energy to turn dipoles orientation,es,Spanish,1
5e82fcb619,The delivery James Surowiecki...,James Surowiecki's Money Box column published Saturdays Sundays,de,German,2
6145eb910e,The cover story reviews the latest research about infants' thinking.,The main article is about boorish people.,hi,Hindi,2
c10977f4a4,"It is unlikely to expect a large number of corporate responses, hissing, humming shouts at the meeting of the US Secretary of Labor",Corporate representatives wear suits,ru,Russian,1
774dc2d0c6,"Third, the Hellfire warheads carried by the Predator need to be reworked.","Warhead Hellfire, not ready to take on the Reaver.",zh,Chinese,0
5ad6890909,Spend on those who have a chance,Spend education funding on kids who can afford to go to college,ur,Urdu,1
3a7807fd79,But he did something different to them,They do things a little differently.,zh,Chinese,0
e4e5ac40d0,"When we went in, the doors were locked","Even though the doors were locked, we still went inside.",ur,Urdu,0
93ba2a3601,Funds are needed here for use as seed funds as we strive to start projects that should make the school self-sustaining.,"We don't need more money, just your time.",sw,Swahili,2
d00583367a,This speculation is based at least in part on Thumairy's report of leadership of an extremist faction in the mosque,These sections constituted half of the population of a mosque,tr,Turkish,1
b977efbeec,He moved to raise his voice. above the normal level of languid,He made a high-pitched sound.,th,Thai,0
2632b516d3,Newsweeklys cover packages worried parents|,Concerned parents are the marketing target of newsweeklies.,hi,Hindi,0
e7278ed460,"The 1989 national mail count lasted for 24 hours from September 5 to October 2 and included 44,775 out of 46,197 rural routes.",National Mail Count only tracks packages,ur,Urdu,2
df335f3399,Ticket sales and subscriptions can finance our entire period,Funding our full season requires more than just ticket sales and subscriptions,el,Greek,0
238348ae7b,"So Granny got up, and she went down the porch steps and she was going to the street and she just stood there.",Grandmother has left the house.,ur,Urdu,0
9d866aef89,A vaquero or buckaroo is a westerner and a cowboy is a southerner.,The cowboy is from South America.,bg,Bulgarian,1
aee633d197,"Captain, he said, and as he spoke he pointed to the pursuing ships, Colonel Bishop held us.",The ships behind them belonged to friends.,vi,Vietnamese,2
d6e6a1e320,This is how the regions lived,Our house was far away,ru,Russian,2
8d69013b61,"Twill is a womb, so it will do. For a moment she stood in front of him with rapid breathing, her colors dyed and flowing.",The woman was worried because she had fallen in love,ur,Urdu,1
d255c8fc0c,So we're entering a brand new area,We are making a new one,tr,Turkish,0
7a360ea31b,"Yes, I have to tell you today I was about to quit",I have completed the logout process,ru,Russian,0
ad5e4ee16b,The presence of Bugsy Siegel and Kid Twist in our recent history does not mean that we are a difficult people.,Just because Bugsy Siegel and Kid Twist are part of our history doesn't mean we're automatically tough.,hi,Hindi,0
5256855bb5,"This budget makes some big ¡V if questionable ¡V choices, if only implicitly.",The budget is coming physically to destroy capital.,hi,Hindi,2
739bfe9d92,Notice of non-acceptance of counsel and court or administrative representative must be submitted.,Opposing counsel and the court must be kept extremely quiet on this matter.,th,Thai,2
53886c5d8d,These may include unexpected possibilities for enhancing student and faculty learning by inviting special visitors and scholars to in-state campuses.,Campus tours show students what college life is like.,hi,Hindi,1
7b2ac3be1e,"I will take my hat, stick and sword and go to the shore in a boat.",I will go to the shore in a small boat.,hi,Hindi,0
0bb1b010a9,"The need to move from need awareness to sharing see James Steinberg statement October 14, 2003",James Steinberg was determined to prevent data sharing at all costs,tr,Turkish,2
fae665fc3a,There is a difference cautious skepticism idiotic skepticism,Prudent skepticism stupid skepticism reality itself,es,Spanish,2
919c615618,Attorneys who receive payments from the law firm are required to monitor the lives of their clients and withdraw from cases if their foreign clients leave the United States.,Lawyers are paid by the LSC if they work in terrorism.,sw,Swahili,1
769eea642d,it's kind of a soapy late night soap opera thing,It's like a soap opera,ru,Russian,0
188a9a2cc8,These may include unforeseen opportunities to enhance the learning of student teachers by inviting special visiting scholars to campus when they are out of state.,Students learn nothing from visiting University premises,el,Greek,2
acd159d263,yes some special interest groups,The group is interested in many different issues,hi,Hindi,2
f409f33475,image God made Adam,Eve made Adam wear his own beautiful image,es,Spanish,2
96ead36fd9,"The analyst's email, however, indicates that those warnings and information sharing were circumventing a wide range of rules to control the use of the drug by criminal agents that could be collected through legal means and covert channels.",The analyst presented crystal-clear analysis.,hi,Hindi,2
016f65a89c,"Therefore, when there are many different proteins, the number of effective forms can only be in the order of one hundred million.",There are over a million different proteins that have different genetic makeup.,sw,Swahili,0
